판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,판례상세링크
240853,유족급여및장의비부지급처분취소,2023구합75058,2024.04.19,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240853&type=HTML&mobileYn=
240855,손해배상(기),2022가합519467,2024.04.18,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240855&type=HTML&mobileYn=
240641,평균임금정정및보험급여차액청구거부처분취소[산업재해보상보험법상 평균임금 증감의 종기가 문제된 사건],2019두45616,2024.04.16,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240641&type=HTML&mobileYn=
240643,교원노동관계중재재정취소청구,2022두57138,2024.04.16,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240643&type=HTML&mobileYn=
240645,소유권이전등기,2022다307294,2024.04.16,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240645&type=HTML&mobileYn=
240647,부정청탁및금품등수수의금지에관한법률위반·공무상비밀누설[수사기관이 전자정보에 대한 압수·수색 과정에서 우연히 발견한 무관정보의 증거능력이 문제된 사건],2020도3050,2024.04.16,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240647&type=HTML&mobileYn=
240639,상관명예훼손[군형법상 상관명예훼손죄에 대한 위법성조각사유가 문제된 사건],2023도13333,2024.04.16,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240639&type=HTML&mobileYn=
240663,법인세부과처분등취소청구[과세관청이 시가 평가를 위해 실시한 토지 소급 재감정의 적법성이 문제된 사건],2020두54265,2024.04.12,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240663&type=HTML&mobileYn=
240651,준강간미수[준강간죄의 장애미수 공소사실에 관한 심리결과 준강간죄의 불능미수 범죄사실이 인정되는 경우 직권심판의무가 인정되는지 여부가 문제된 사건],2021도9043,2024.04.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240651&type=HTML&mobileYn=
240661,"부가가치세부과처분취소[주한 미합중국 군대의 군인, 군무원에게 통신용역을 공급한 것이 구 부가가치세법 시행령 제33조 제2항 제1호에서 정한 부가가치세 영세율 적용대상에 해당하는지 여부가 문제된 사건]",2023두58701,2024.04.12,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240661&type=HTML&mobileYn=
240655,부당이득반환청구의소[부동산 임의경매절차에서 채권자의 질권자가 직접청구권을 행사하여 배당금을 수령하였는데 배당이 잘못된 경우 부당이득반환의무자가 누구인지 문제된 사건],2023다315155,2024.04.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240655&type=HTML&mobileYn=
240669,토지인도·매매대금,2023다309020,2024.04.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240669&type=HTML&mobileYn=
240667,성폭력범죄의처벌및피해자보호등에관한법률위반(특수준강간)[유서의 증거능력과 관련하여 형사소송법 제314조의 ‘특히 신빙할 수 있는 상태’ 존재 여부가 문제된 사건],2023도13406,2024.04.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240667&type=HTML&mobileYn=
240649,임금등청구의소[부당하게 해고된 후 원직이 아닌 업무에 복직된 근로자가 사용자를 상대로 미지급 임금의 지급을 구하는 사건],2023다300559,2024.04.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240649&type=HTML&mobileYn=
240665,증여세부과처분취소,2020두53224,2024.04.12,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240665&type=HTML&mobileYn=
240659,교통사고처리특례법위반(치상)·도로교통법위반(음주운전)[재심법원이 재심판결을 선고한 이후 재심청구의 취하가 허용되지 않는다고 한 사례],2023도13707,2024.04.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240659&type=HTML&mobileYn=
240657,관리인지위부존재확인,2023다313241,2024.04.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240657&type=HTML&mobileYn=
240653,특정범죄가중처벌등에관한법률위반(조세)·조세범처벌법위반,2023도539,2024.04.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240653&type=HTML&mobileYn=
240857,교권보호위원회종결처분취소,2023구합591,2024.04.11,울산지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240857&type=HTML&mobileYn=
240671,부동산임의경매[임의경매절차에서 유치권 신고자에 대한 매각기일 등 통지가 누락되었음을 이유로 한 매각불허가결정과 유치권 관련 신고내용을 기재한 매각물건명세서로 인해 매각허가결정이 위법한지 문제된 사건],2023마7896,2024.04.05,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240671&type=HTML&mobileYn=
240851,특정범죄가중처벌등에관한법률위반(허위세금계산서교부등),2024노91,2024.04.05,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240851&type=HTML&mobileYn=
240859,손해배상(기),2021가합548802,2024.04.05,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240859&type=HTML&mobileYn=
239987,입학전형이의신청거부처분및불합격처분취소의소[종교적 신념을 이유로 면접시험 일정 변경을 요구한 사건],2022두56661,2024.04.04,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239987&type=HTML&mobileYn=
240319,허위진단서작성·업무상과실치사,2021도15080,2024.04.04,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240319&type=HTML&mobileYn=
239989,보수약정금[북한주민인 피고들과 위임 및 보수약정을 체결한 법무법인인 원고가 위임약정에 따른 업무 수행 후 피고들을 상대로 성공보수금을 청구한 사건],2023다298670,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239989&type=HTML&mobileYn=
241351,부당이득금,2023다295695,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241351&type=HTML&mobileYn=
240683,퇴직금청구,2021가합564798,2024.04.04,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240683&type=HTML&mobileYn=
241199,자동차명도,2023가단6816,2024.04.04,서울북부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241199&type=HTML&mobileYn=
241349,사해행위취소,2023다295596,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241349&type=HTML&mobileYn=
241355,소유권이전등기,2023다304650,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241355&type=HTML&mobileYn=
239991,공직선거법위반,2023도18846,2024.04.04,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239991&type=HTML&mobileYn=
239993,정산금등·대여금,2022다239131,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239993&type=HTML&mobileYn=
241353,손해배상(기),2023다299321,2024.04.04,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241353&type=HTML&mobileYn=
239995,피해자보호명령등에대한재항고[피해자보호명령의 발령 요건 및 심리절차의 법령 위반이 문제된 사건],2024터2,2024.03.29,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239995&type=HTML&mobileYn=
240681,성폭력범죄의처벌등에관한특례법위반(촬영물등이용협박)·스토킹범죄의처벌등에관한법률위반·주거침입·상관모욕,2023노3763,2024.03.29,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240681&type=HTML&mobileYn=
241361,수출신용보증금등청구의소,2018다274229,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241361&type=HTML&mobileYn=
240003,회생채권자표기재무효확인의소,2019다253700,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240003&type=HTML&mobileYn=
240005,부당이득금[채무를 면하는 경우와 같은 재산의 소극적 증가도 부당이득이 성립하기 위한 요건인 이익에 해당한다고 본 사례],2023다308911,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240005&type=HTML&mobileYn=
241359,보관금반환,2023다309549,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241359&type=HTML&mobileYn=
241357,보증채무금,2021다225371,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241357&type=HTML&mobileYn=
240001,이사회결의부존재및무효확인·이사회결의부존재및무효확인의소,2023다252209,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240001&type=HTML&mobileYn=
239997,어음금[기존회사가 채무면탈이라는 위법한 목적달성을 위해 회사제도를 남용한 경우 신설회사의 소멸시효 완성 주장이 신의칙상 허용되지 않는다고 본 사례],2023다265700,2024.03.28,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239997&type=HTML&mobileYn=
239999,성폭력범죄의처벌등에관한특례법위반(친족관계에의한강간)·아동복지법위반(아동학대)·아동복지법위반(아동에대한음행강요·매개·성희롱등)·성폭력범죄의처벌등에관한특례법위반(13세미만미성년자유사성행위)·부착명령·부착명령,2023도15133,2024.03.28,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239999&type=HTML&mobileYn=
241123,중재판정의승인및집행허가,2023라21734,2024.03.20,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241123&type=HTML&mobileYn=
241283,강제집행정지,2024카정20078,2024.03.18,대전지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241283&type=HTML&mobileYn=
239891,면책,2023마6044,2024.03.14,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239891&type=HTML&mobileYn=
240685,출판물판매금지등가처분,2023카합21631,2024.03.14,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=240685&type=HTML&mobileYn=
239893,소년부송치결정에대한재항고[공범이 있는 소년 피고인에 대한 소년부송치결정에 대하여 검사가 재항고를 제기한 사건],2024모398,2024.03.13,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239893&type=HTML&mobileYn=
239907,근저당권말소,2021다309927,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239907&type=HTML&mobileYn=
241371,근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등,2019다28966,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241371&type=HTML&mobileYn=
239913,약정금[대항력 있는 임차인이 임대차기간 만료 전에 임차목적물을 인도하고 그 대가로 임대인으로부터 약정금을 지급받기로 한 경우 불공정한 법률행위에 해당하는지 여부가 문제된 사건],2023다301712,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239913&type=HTML&mobileYn=
239919,채권조사확정재판에대한이의의소,2021다262189,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239919&type=HTML&mobileYn=
239923,증여세부과처분취소[증여세 세무조사의 적법 여부가 문제된 사건],2021두32088,2024.03.12,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239923&type=HTML&mobileYn=
241365,손해배상(자),2022다4212,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241365&type=HTML&mobileYn=
239915,청구이의[대위채권자가 채무자의 제3채무자에 대한 채권양도청구권을 직접 청구할 수 있는지가 문제된 사건],2023다301682,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239915&type=HTML&mobileYn=
239933,상해(인정된죄명:강간상해),2023도11371,2024.03.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239933&type=HTML&mobileYn=
241369,소유권이전등기등말소청구의소,2023다294418,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241369&type=HTML&mobileYn=
239897,임금·임금,2019다223303,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239897&type=HTML&mobileYn=
239899,물품대금,2023다288772,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239899&type=HTML&mobileYn=
239935,특정범죄가중처벌등에관한법률위반(뇌물)·사기·뇌물공여,2023도17394,2024.03.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239935&type=HTML&mobileYn=
239931,위계공무집행방해[시의회 의장선거에서 위계에 의한 공무집행방해죄 성립 여부가 문제된 사안],2023도7760,2024.03.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239931&type=HTML&mobileYn=
241373,근로자지위확인등·근로자지위확인등,2019다222829,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241373&type=HTML&mobileYn=
239925,토지분할신청반려처분취소,2023두50349,2024.03.12,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239925&type=HTML&mobileYn=
241367,기타(금전),2023다289898,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=241367&type=HTML&mobileYn=
239903,손해배상(기)[집합건물의 공용부분이 적법한 용도 또는 관리방법에 어긋나게 사용되고 있다는 이유로 일부 구분소유자가 방해배제 청구로써 원상회복을 구하는 사건],2023다240879,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239903&type=HTML&mobileYn=
239921,성폭력범죄의처벌등에관한특례법위반(카메라등이용촬영)·주거침입[현행범 체포 시 임의제출 형식으로 압수된 휴대전화 및 그에 저장된 전자정보의 증거능력이 문제된 사안],2020도9431,2024.03.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239921&type=HTML&mobileYn=
239929,수사기관의압수물(가)환부에관한처분취소·변경기각결정에대한재항고,2022모2352,2024.03.12,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239929&type=HTML&mobileYn=
239895,근로자지위확인등·근로자지위확인등·근로자지위확인등·근로자지위확인등,2019다29013,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239895&type=HTML&mobileYn=
239901,공사잔대금등,2023다290485,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239901&type=HTML&mobileYn=
239905,부당이득금반환청구의소,2021다224408,2024.03.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239905&type=HTML&mobileYn=
239911,국적비보유판정취소의소[국적 취득에서 신뢰보호의 원칙의 적용 여부가 문제된 사건],2022두60011,2024.03.12,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239911&type=HTML&mobileYn=
239909,증여세부과처분취소[초과배당금액의 증여세 과세대상 여부를 판단할 때 10년 이내 동일인 증여재산의 합산 여부가 문제된 사건],2022두32931,2024.03.12,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=239909&type=HTML&mobileYn=
